epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,7.430334948833332,0.345,28.104337291717528,3.2295322997833136,0.64
2,3.683504013585682,0.53,27.770608727931968,3.3696903998331984,0.58
3,4.041280703702069,0.56,28.30730904340744,3.154441790154677,0.69
4,2.8814582867792806,0.665,27.485398337841033,2.4899618137446184,0.61
5,3.074372077555388,0.64,28.29289534091949,4.404906301843157,0.53
6,3.60989336114181,0.66,28.54049691677093,2.346910602805273,0.73
7,2.246070242837729,0.76,28.47276484966278,1.2547051794183035,0.81
8,3.1460070027699087,0.71,28.566588144302372,4.559176263849412,0.64
9,2.6806503799907024,0.69,28.506439447402954,3.354471682834518,0.66
10,3.634044829971671,0.7,28.412268936634067,2.191456813940634,0.75
11,3.021881881200738,0.665,28.515685422420503,4.029715314589584,0.63
12,4.2727924465799125,0.675,28.556035244464873,2.8139572884883606,0.75
13,3.4847097472792594,0.725,28.44353073120117,1.7097327536108071,0.75
14,3.0759865987011974,0.695,28.357859101295467,4.909117141646825,0.69
15,2.6173862243231083,0.79,28.335951375961304,3.4868937326414446,0.73
16,2.934795531161772,0.81,28.328424723148345,7.31579325293454,0.57
17,4.701529238883025,0.745,28.66890981197357,3.192756972589844,0.74
18,2.9214775005770766,0.77,28.432680435180664,6.785996315094419,0.59
19,2.0962454157851496,0.84,28.53565744638443,4.081541018798795,0.72
20,3.3988234130273764,0.74,28.502720293998717,2.8948954661289976,0.79
21,3.3444992852913655,0.755,28.652884380817408,2.1036440567328314,0.82
22,2.520805117143992,0.84,28.642557072639466,3.934766880833344,0.8
23,2.2011473067245046,0.805,28.480675287246704,2.9563783424302232,0.79
24,2.979095902328857,0.8,28.435592110157014,3.4931152364964326,0.74
25,3.7938061212099234,0.765,28.587476921081553,2.738790793811946,0.79
26,2.6887885110989886,0.79,28.577053422927857,4.721585887790081,0.75
27,3.69886804558964,0.765,28.416575965881343,4.52734366991237,0.72
28,3.7155177569391435,0.76,28.510045645236968,4.782258751669824,0.73
29,2.6765613486108197,0.8,28.550185701847077,2.3314908805897434,0.82
30,3.3121056010129286,0.735,28.330569446086887,4.287718158996354,0.7
31,2.2940193910452766,0.85,28.3146972322464,4.25737757286398,0.72
32,2.9982348558066927,0.805,28.5490806388855,4.367219028817746,0.75
33,3.238184217985657,0.775,28.624478325843807,3.903306928438035,0.69
34,3.2365283212386613,0.78,28.568354592323303,3.349020471659123,0.74
35,3.5381353573546472,0.785,28.4378814983368,2.846878660175978,0.81
36,3.9896663249050754,0.775,28.608902564048773,3.468303927223096,0.8
37,2.5100411946946948,0.81,28.636823515892033,6.532196586065383,0.65
38,2.794788609941321,0.82,28.51985425233841,5.008877227165413,0.78
39,3.6903232160018455,0.785,28.44984080791473,2.5793851466957203,0.79
40,2.7698049032065644,0.815,28.68244696378708,4.2378920224355205,0.73
41,3.547641834439502,0.795,28.672916088104248,4.343265493931488,0.77
42,3.63571972675818,0.795,28.486429853439326,3.149294586579824,0.8
43,3.2409867359491265,0.84,28.57291538476944,4.185183673672613,0.8
44,2.700114094928822,0.77,28.42306672334671,2.9466990646723183,0.85
45,4.2661226175150215,0.785,28.121964983940124,5.376167846998405,0.74
46,3.3005193489215925,0.785,27.749401795864106,3.8183279659601577,0.74
47,2.9685465341758626,0.835,28.128596789836887,3.2261264708568915,0.8
48,2.466151819329271,0.83,28.16415964126587,4.2889019625312015,0.77
49,2.832018562492633,0.84,28.19776365041733,4.8811232465104375,0.72
50,4.1414827714624485,0.8,28.1052813744545,5.327862284597545,0.68
