epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,2.6909641188383104,0.28,7.189115240573883,1.7384940421581268,0.44
2,1.484979205429554,0.47,7.184595568180084,1.4221239018440246,0.49
3,1.388931178487837,0.565,7.19145896434784,1.164643360376358,0.63
4,1.134286207817495,0.64,7.179690027236939,1.1959900743095204,0.58
5,1.1046197582036257,0.625,7.206932752132416,0.8508728662133217,0.69
6,1.1107203909009695,0.665,7.198337948322296,0.8160658842138946,0.74
7,0.9775570454075933,0.675,7.213076584339142,0.7207747704163193,0.75
8,1.0353525640023873,0.695,7.208677136898041,0.9631669939681888,0.72
9,0.9925606790184974,0.71,7.216474604606629,0.8225741708464921,0.71
10,0.8669289343990385,0.73,7.219614963531495,0.7941460187733174,0.68
11,0.838837918844074,0.725,7.223457520008087,0.670742945978418,0.75
12,0.8728388327802531,0.735,7.25211977481842,0.7428961125761271,0.79
13,0.9494008529675192,0.655,7.263732631206512,0.5388880100287498,0.85
14,0.7062695409555454,0.73,7.280619192123413,0.7131790516339243,0.79
15,0.8572724678902887,0.755,7.2302728009223936,1.105316144861281,0.64
16,0.6947037541028113,0.725,7.221361818313599,0.7006930387765169,0.75
17,1.0949690890824422,0.69,7.213067319393158,0.8412427444010973,0.69
18,0.6498173981951549,0.79,7.214733922481537,0.8480741789750755,0.76
19,0.587440874662716,0.815,7.21566504240036,0.7156256140489131,0.75
20,0.8130270888452651,0.7,7.225206387042999,0.9788012610562146,0.72
21,0.8426183507661336,0.75,7.214563243389129,0.5589017005474307,0.81
22,0.5961555946909357,0.8,7.221936094760895,0.6806285789608956,0.8
23,0.5601588120649104,0.825,7.225194346904755,0.5193368099676445,0.81
24,0.6622082445671549,0.785,7.231313478946686,0.8106727265799418,0.72
25,0.9600489932345226,0.74,7.218995988368988,0.7986382060498,0.79
26,0.5747361955609995,0.81,7.2241877579689024,0.826652789391228,0.77
27,0.7986329650916741,0.79,7.207189936637878,0.7974873542482964,0.77
28,0.6021197514736559,0.805,7.216497564315796,0.5625689539080486,0.79
29,0.6180747858434915,0.785,7.220687437057495,0.8202283190382877,0.73
30,0.7163357192388503,0.775,7.23241051197052,0.6641968144869316,0.8
31,0.5898516112947254,0.81,7.227261564731598,0.6795288311247714,0.81
32,0.6870220874954248,0.775,7.218872783184051,0.7578159868667718,0.76
33,0.5679873385062092,0.805,7.22243558883667,0.6295366753055714,0.88
34,0.701112152866408,0.77,7.222272250652313,0.811456957841292,0.73
35,0.7230664109179634,0.785,7.234449882507324,0.6068581603665371,0.83
36,0.6559985005050476,0.775,7.225373492240906,0.7798709781328216,0.79
37,0.5677699005886098,0.805,7.255964670181275,0.6237201739568263,0.81
38,0.4257708643691149,0.875,7.262675204277039,0.7169084872375242,0.8
39,0.6664239898719825,0.775,7.264854395389557,0.4462550817010924,0.86
40,0.6496385705056491,0.805,7.263582043647766,0.6459882779457257,0.76
41,0.5482701188616921,0.815,7.267862434387207,0.6099406642676332,0.82
42,0.6891401000093902,0.795,7.263607678413391,0.3877078297408298,0.86
43,0.6309065391692275,0.835,7.26160567522049,1.0371713496837764,0.68
44,0.7999543828738388,0.715,7.265282938480377,0.6065427404211369,0.84
45,0.6683727281838947,0.805,7.267814309597015,0.9637727720969996,0.76
46,0.6588904234508663,0.795,7.271648969650268,0.7691751654206018,0.7
47,0.4924194096593783,0.865,7.37096483707428,0.4990907703320408,0.83
48,0.5523635594786174,0.82,7.361415812969207,0.6318279421316402,0.82
49,0.595685567417313,0.81,7.356896741390228,0.7516487839445471,0.73
50,0.7120596284774365,0.795,7.365930557250977,0.9612195836380124,0.69
