epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,7.8109765475860335,0.31,2.5843050265312195,4.176553953385446,0.56
2,3.930919487375378,0.54,2.561182849407196,4.508141076449816,0.58
3,4.503830719742004,0.545,2.5512037897109985,4.875418922732277,0.62
4,3.0107024005461485,0.67,2.553599276542664,2.1608194452486327,0.71
5,4.601900568703667,0.59,2.563740379810333,3.179068145606743,0.67
6,4.981552216395269,0.625,2.5516477942466738,2.745950436530621,0.71
7,4.1238712319290105,0.64,2.585054993629456,3.1541177121534245,0.68
8,4.939769636255877,0.62,2.538116354942322,4.854866355837337,0.66
9,4.213980693289469,0.68,2.558293480873108,3.4828002878912763,0.7
10,5.252750405641227,0.645,2.5766193795204164,6.1743073205159,0.63
11,5.0685770076242775,0.635,2.645393505096436,1.5935344370604485,0.82
12,5.407302690863826,0.65,2.681492395401001,3.862821260260296,0.74
13,3.311254259247576,0.77,2.7304700231552124,2.809665449037381,0.69
14,2.952691328358153,0.725,2.7910641050338745,2.868297286001042,0.76
15,2.961226184886881,0.805,2.8396478390693662,3.3951729542199085,0.75
16,2.9528874504467977,0.775,2.846637942790985,4.8094512249899335,0.72
17,5.323852187778333,0.695,2.842828156948089,6.72462721312935,0.7
18,4.039102748914736,0.685,2.8284320497512816,6.742648116263872,0.62
19,4.15268875315757,0.725,2.833383264541626,3.9655597174248,0.72
20,4.407541101451302,0.71,2.824451880455017,4.4058218863892895,0.72
21,4.305077805174445,0.75,2.871442511081696,3.188314050343847,0.74
22,3.49585305326792,0.74,2.851869394779205,2.756143801501944,0.83
23,4.017768169354074,0.755,2.8655822610855104,2.8147081934478773,0.83
24,3.682614726153055,0.765,2.8525501894950867,5.379721346086453,0.67
25,6.377369571593335,0.7,2.8178792810440063,7.035169662739208,0.66
26,2.697041852682253,0.84,2.8304548835754395,5.9301436926329805,0.65
27,5.547730282261803,0.715,2.822117111682892,3.852809126373721,0.81
28,3.4560984267262933,0.745,2.850796430110931,3.5196321423656216,0.8
29,2.972220335099829,0.805,2.8464560866355897,1.8053512544435488,0.85
30,4.858224733251335,0.76,2.8755993580818178,3.3553155460834843,0.81
31,2.489236318095181,0.84,2.837814416885376,3.8331768576767145,0.74
32,3.6396668371482224,0.77,2.842206609249115,3.665376374206189,0.77
33,3.6489264482506143,0.79,2.7965481209754945,6.191820232441528,0.75
34,5.495059556166198,0.725,2.85370355129242,7.197178004909338,0.66
35,4.52698781790051,0.785,2.840502634048462,4.606128571996859,0.76
36,5.8073687011775394,0.745,2.8562225532531738,7.674071401086142,0.71
37,4.772157592147995,0.78,2.8715838313102724,4.815499953794083,0.75
38,3.717080213253346,0.8,2.857207636833191,5.700323652966566,0.74
39,3.0376975305599005,0.825,2.8561936473846434,2.7374133354919663,0.81
40,5.150541847900301,0.77,2.849402992725372,9.49802726854532,0.7
41,4.831929382324288,0.745,2.905882730484009,4.557989154503057,0.74
42,4.0867234471001055,0.83,2.828358769416809,3.155321225398924,0.79
43,3.45707089454512,0.78,2.8966678404808044,6.282895038718814,0.76
44,3.623407894224198,0.8,2.83064181804657,3.312177681665362,0.82
45,5.074262554911079,0.73,2.813770897388458,7.800424419185986,0.73
46,4.14673814333533,0.79,2.8320383477211,5.339661602986244,0.71
47,4.4961685006441465,0.81,2.825296547412872,3.4662701682970014,0.77
48,3.898535995606906,0.795,2.895455329418182,5.902055648190626,0.78
49,3.11010929354597,0.825,2.8638187789917,4.616910187870335,0.83
50,5.948065480304623,0.725,2.815014123916626,8.58842293105383,0.68
