epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,2.6570953273773195,0.125,3.579590995311737,2.31133193731308,0.07
2,2.1430144810676577,0.265,4.860054414272309,2.059153480529785,0.3
3,1.9321462142467496,0.34,5.376251564025879,1.775365561246872,0.48
4,1.6569841724634171,0.45,5.3807205486297605,1.6366304761171342,0.42
5,1.5776795846223832,0.475,5.37573926448822,1.4892857521772385,0.49
6,1.5008861462771892,0.49,5.386589033603668,1.4383968022465703,0.4
7,1.459949360191822,0.5,5.386709885597229,1.2045817220211028,0.65
8,1.303621558099985,0.58,5.388306448459625,1.3838878279924394,0.63
9,1.259690014123917,0.595,5.384549551010132,1.13142751455307,0.65
10,1.1762490233778953,0.615,5.387500858306884,1.1026529604196549,0.65
11,1.1088254795968533,0.63,5.384990992546082,1.0343311062455178,0.68
12,1.1239805908501148,0.645,5.388484764099121,1.059609268307686,0.64
13,1.1601301860809323,0.645,5.406847240924836,0.9443806299567222,0.79
14,1.0087973246723414,0.66,5.3999444556236265,0.9148783618211748,0.73
15,1.042258460521698,0.675,5.388881413936615,1.0342416773736476,0.67
16,0.8816527523845434,0.715,5.393081102371216,0.8952634358406066,0.7
17,1.0097636241465806,0.71,5.391775259971618,1.0455073887109756,0.67
18,0.8377954758703708,0.755,5.401788539886475,1.1367033033818006,0.58
19,0.854619765356183,0.725,5.394869911670685,0.775513690263033,0.77
20,0.9754534826241432,0.655,5.388956644535065,0.8960819104313851,0.71
21,0.936943221576512,0.715,5.391323158740997,0.7690292766690254,0.77
22,0.8185877848044038,0.725,5.3916627359390255,0.7854227454960346,0.76
23,0.8390247467160225,0.71,5.393577134609222,0.7591094439476729,0.71
24,0.8617220381647348,0.705,5.394505243301392,0.7970298682153225,0.75
25,1.0108240131661297,0.655,5.388718237876892,0.9068285228312016,0.71
26,0.8075592176243663,0.75,5.392589890956879,0.6019844115525484,0.83
27,0.8297174851596355,0.73,5.39714476108551,0.8036764393746852,0.75
28,0.7579804592579603,0.725,5.39280624628067,0.7913463723659515,0.77
29,0.870142944380641,0.69,5.398803400993347,0.7305215087532997,0.78
30,0.8408849441632629,0.725,5.395847516059876,0.7186600841023028,0.75
31,0.7488276017829776,0.765,5.392164714336396,0.7575353355333209,0.78
32,0.743077388945967,0.725,5.39362930059433,0.7365223422460258,0.76
33,0.6727970670536161,0.76,5.394333190917969,0.7849501833692193,0.79
34,0.7741234613582492,0.705,5.394294559955597,0.6442378351837397,0.78
35,0.7399278810434043,0.725,5.391480267047882,0.699022064357996,0.81
36,0.8012736578145996,0.725,5.394314363002777,0.6691237233579159,0.82
37,0.6548033950850367,0.765,5.401884181499481,0.6582213022559881,0.74
38,0.5665229389630259,0.82,5.400846333503723,0.6517341408133507,0.8
39,0.7721083149593323,0.745,5.397652552127839,0.4816860432177782,0.84
40,0.6704083709605038,0.75,5.39215648651123,0.7553255583718419,0.73
41,0.6280986620672047,0.805,5.392308464050293,0.6063428758457303,0.84
42,0.7332879525143653,0.755,5.390097007751465,0.5467009074985981,0.85
43,0.6650253372266889,0.815,5.405319836139679,0.8393473378196359,0.72
44,0.8198206526786089,0.715,5.41373398065567,0.7026755613274872,0.79
45,0.7497655673697591,0.725,5.423516683578491,0.7199251592718064,0.76
46,0.7504343258496374,0.775,5.427756605148315,0.6482143034413457,0.77
47,0.5640237318258733,0.84,5.417481968402862,0.640209081126377,0.78
48,0.6928305729199201,0.76,5.41392749786377,0.6546736104786396,0.79
49,0.6011170293577015,0.82,5.422670769691467,0.7093030021712184,0.77
50,0.804470587829128,0.755,5.419450047016144,0.760669187605381,0.77
