epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,2.653339376933873,0.46,71.02619395971298,1.5903641447611152,0.64
2,1.20072060153876,0.7,67.36262721300125,2.135562318782795,0.64
3,1.418486932954211,0.7,63.97745170354843,2.0866384602111068,0.62
4,1.5352563156910763,0.695,46.48513063669205,1.686351404978891,0.64
5,1.7142179625844614,0.655,60.36081753492356,2.0129068238488617,0.63
6,2.122586171441433,0.685,57.68802524328232,1.4674018035927998,0.78
7,1.5237875374604823,0.675,62.88948103666306,1.3261374683268845,0.78
8,1.491070563294718,0.745,60.0184837603569,1.504378906607544,0.73
9,1.4151846912824584,0.755,65.85040240526199,1.5581320203017974,0.75
10,1.6446649358659895,0.74,65.53213589906693,1.419933920197194,0.76
11,1.1565873536246385,0.79,57.62008752346039,1.1197173041799602,0.79
12,1.3935518988433568,0.735,48.539623067379,1.7490608859636745,0.67
13,2.188659296704889,0.685,61.10579087734222,1.289485046072392,0.76
14,1.3424520488037666,0.76,47.73513556957245,1.306582464534526,0.76
15,1.4022855133887526,0.82,62.398181087970734,1.3750194902451505,0.75
16,1.3224199800492302,0.795,62.64455447912216,1.8408455312371683,0.7
17,1.6408697222436854,0.775,59.63975200653076,1.8087320700789176,0.71
18,1.3402937594390003,0.75,51.16680293560028,2.5322938006987523,0.68
19,1.3475330530269003,0.795,51.22010238647461,1.0143809799941286,0.8
20,1.7950764019460856,0.76,62.40452265024185,1.5194912438767034,0.75
21,1.0294466759233414,0.805,54.648967461586,0.9044130944061404,0.78
22,1.0440390684326435,0.845,51.97970477819442,1.5062494442745105,0.8
23,0.9814352208180228,0.835,71.1017703986168,2.0603480465683304,0.71
24,1.462719757046072,0.785,51.93385900735855,2.167376807731325,0.77
25,1.7116595145918538,0.75,62.949530646800994,1.252895483095808,0.81
26,1.250065646624564,0.83,58.96351678848266,1.2273396574779056,0.79
27,1.3430132611931134,0.785,54.57130741596222,1.812780639384003,0.79
28,1.518019251666368,0.79,52.48817544221878,1.3323818140775177,0.82
29,0.9867319537032576,0.825,62.75785338163376,1.2878662652268371,0.81
30,1.6938560755219578,0.825,53.23161597013473,1.4925527762185078,0.77
31,1.7008445653930522,0.765,60.07576544046402,1.822485766068071,0.78
32,1.5674046978011575,0.79,64.47363418579101,1.824715243012451,0.76
33,1.091400857878153,0.82,64.46457041501999,1.479832216990906,0.84
34,0.9277377175616618,0.875,69.28498879671096,1.177187503589634,0.82
35,1.1859898342661577,0.84,66.95299671173096,1.2113965536867304,0.88
36,1.3605436013746222,0.83,57.96982656002045,1.3163040402525428,0.86
37,0.9204951875719912,0.86,73.05914148330689,1.6859404088671328,0.79
38,1.276734558760571,0.835,57.58909217596054,1.3892330217630715,0.85
39,1.3828232856611635,0.785,67.9329653263092,2.1060033490511536,0.79
40,1.628799525818038,0.755,51.03244019985199,1.6880905013130352,0.81
41,1.206118384872676,0.855,55.83977562189102,1.6443111352704738,0.77
42,1.557566656710726,0.815,54.02403743743896,1.3035640805812505,0.85
43,1.1840796772202489,0.88,60.96733044624329,1.2754273332357975,0.83
44,1.832771089167747,0.765,53.0417431139946,1.391746411963061,0.81
45,1.7202798915644184,0.805,46.339611120224,1.272079608699545,0.82
46,1.5908597214719171,0.82,46.31082614183426,1.855626588963376,0.77
47,1.3260414994333058,0.815,46.37440369129181,1.6859384279735667,0.83
48,1.0934097170090231,0.82,45.50284594297409,1.6566549246002455,0.77
49,0.9499755200550082,0.865,43.693597438335416,2.1523939605511067,0.75
50,1.8285019498346986,0.795,43.19239014863968,1.6662057466454099,0.75
