epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,2.5104855954647065,0.135,0.4060466551780701,2.240441973209381,0.11
2,2.192080130577088,0.21,0.4070643544197082,2.1045994472503664,0.25
3,2.0258465802669523,0.3,0.4066775560379028,1.8080584692955013,0.47
4,1.8032787182927128,0.37,0.4058238673210144,1.7587479412555695,0.46
5,1.743914915919304,0.4,0.4053685665130615,1.6957934004068376,0.43
6,1.6617069126665591,0.415,0.4065530681610107,1.6582847547531128,0.45
7,1.7719015735387802,0.415,0.4066336345672607,1.541128700375557,0.51
8,1.630207397341728,0.515,0.408034942150116,1.69579563498497,0.48
9,1.6039810067415237,0.48,0.408051598072052,1.3838221251964569,0.55
10,1.4237188613414764,0.545,0.4056535625457764,1.3179342171549795,0.64
11,1.5634265814721584,0.445,0.4080050420761108,1.285556954741478,0.58
12,1.5381092878431082,0.485,0.4063625812530517,1.3583497613668445,0.5
13,1.5276139971613885,0.52,0.4071327018737793,1.354615055322647,0.53
14,1.3167529691755773,0.585,0.4065113377571105,1.318120560646057,0.56
15,1.3500067384541037,0.56,0.4068214893341064,1.3080998522043228,0.52
16,1.285670535825193,0.61,0.4073543834686279,1.5149326813220978,0.53
17,1.3475150030106309,0.595,0.406089346408844,1.336773774921894,0.59
18,1.2846484120935202,0.59,0.4074286818504333,1.5934991811215875,0.47
19,1.2574082145094871,0.625,0.4055709862709045,1.239140556156635,0.62
20,1.3445902721211314,0.585,0.4073900318145751,1.1472870689630508,0.59
21,1.2901296985894442,0.585,0.4056244230270385,1.148524941802025,0.62
22,1.1593306429311634,0.625,0.4070179748535156,1.1880778846144675,0.66
23,1.274920483827591,0.61,0.4074240827560424,1.281559807807207,0.58
24,1.2196350061520933,0.62,0.4082101607322693,1.4157700535655022,0.6
25,1.250228577107191,0.64,0.4081675291061401,1.137808407396078,0.62
26,1.3170563278347254,0.605,0.4060380887985229,1.061882980838418,0.67
27,1.288971275538206,0.58,0.4084798955917358,1.428177033662796,0.58
28,1.1745997766777874,0.605,0.4066501569747924,1.0585481515526771,0.65
29,1.0441018941625952,0.705,0.4071187829971313,1.291282809227705,0.56
30,1.184424562137574,0.635,0.4067095851898193,1.1674363719671963,0.64
31,1.0699541246145965,0.67,0.4080006456375122,1.0867959621548653,0.69
32,0.9899860317120328,0.69,0.4081562829017639,1.463279160708189,0.53
33,1.190146613176912,0.595,0.4073571324348449,1.0265538908541203,0.72
34,1.2396843560691924,0.595,0.4061339688301086,1.1826385329663751,0.61
35,1.0653152045235037,0.665,0.4054667830467224,1.0358000237494709,0.69
36,1.1358378643542528,0.64,0.4068246531486511,1.1511949864029885,0.63
37,1.2119972705841064,0.62,0.4062163734436035,1.1351092885434628,0.65
38,1.0592001686245205,0.62,0.4063988780975341,1.1172246116399764,0.7
39,1.128938527368009,0.635,0.4061627173423767,0.9067790303006767,0.71
40,1.0673246088624,0.65,0.4063222813606262,1.2047098263353109,0.62
41,1.0329632062464953,0.65,0.4171254515647888,1.0398136158287523,0.69
42,1.0737456782907246,0.67,0.4269215655326843,1.1545000174641609,0.61
43,1.0087490836763755,0.705,0.4581579256057739,1.3423523592948914,0.55
44,1.125822750069201,0.63,0.4778014969825744,0.9556943123228848,0.71
45,1.1412770546413955,0.585,0.5000222492218017,0.9275661250948906,0.72
46,1.0579110127687454,0.675,0.5525181412696838,1.1650739281624556,0.61
47,0.9948479145765304,0.67,0.5095854496955872,1.068630581703037,0.63
48,0.9732554446998984,0.7,0.5273074340820313,1.2149270021915437,0.61
49,0.9720265558362008,0.695,0.5232307815551758,1.2206584334373474,0.62
50,1.1442993132397532,0.615,0.5327970194816589,1.4564040993154048,0.47
