epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,2.921433476783568,0.435,15.94565369129181,2.1246645954623817,0.62
2,1.7670558482446563,0.65,19.583590490818025,2.1489437263105127,0.63
3,2.141352114397576,0.675,18.86190539598465,1.9345867709038704,0.67
4,1.959094165112548,0.705,18.6361681509018,2.8477364307023163,0.62
5,2.327201967805195,0.67,18.999525349140168,1.698731472001077,0.7
6,2.141619349075992,0.7,16.930108034610747,1.4580877202861802,0.72
7,1.747747073198581,0.715,14.87937620639801,1.6928756698157696,0.77
8,1.932901634735104,0.695,14.124779868125916,2.248274136848729,0.75
9,2.285726371412715,0.71,14.955254745483398,2.293112220428295,0.72
10,2.150356552461614,0.745,14.828406202793122,1.9903971304052013,0.77
11,1.5583224833336486,0.78,17.25076750278473,1.5957036862665133,0.75
12,2.7930109888605745,0.715,17.53303748846054,1.645083589318146,0.79
13,2.2897748474573536,0.72,21.59256586790085,1.9675315803425864,0.77
14,1.6732783874086896,0.785,20.97234766483307,1.8703323789344128,0.8
15,2.1506984221529266,0.78,18.706900396347045,2.5923405452125707,0.73
16,1.6465882930652642,0.815,18.81216949939728,2.139876938057741,0.74
17,2.3980779521083604,0.785,18.77465822219849,1.486979735047605,0.78
18,1.9175932826347224,0.745,18.747475340366364,3.627182715453559,0.66
19,1.8683192883184976,0.795,18.713626527786253,2.8948821430781195,0.67
20,2.148545386703619,0.755,18.586455173492432,2.2869271600739545,0.81
21,2.1622216987632985,0.785,18.77361869573593,1.4058246046891385,0.81
22,1.9478490056061009,0.815,18.64026255607605,2.0190142141877168,0.83
23,1.5497113753784948,0.84,18.704372804164887,1.855448246146013,0.8
24,2.081648600071525,0.785,18.479184601306915,2.610106476410329,0.77
25,2.5038338456444387,0.77,18.616374802589416,2.069330598232996,0.8
26,2.110631146602608,0.79,18.77941111326217,2.0922578532803966,0.78
27,2.17295902071238,0.765,18.62650542974472,2.689280942567004,0.77
28,1.740667894872401,0.845,18.708231925964355,2.425855100976767,0.76
29,1.6110758276518695,0.83,18.701656715869905,2.3347878654615872,0.83
30,2.6355274006881384,0.775,18.85278403043747,3.3716889671233288,0.73
31,2.0236501366286683,0.79,18.664753949642183,2.0137466183584363,0.81
32,2.011454019128996,0.795,18.79811626195908,2.841822906267459,0.8
33,1.858159230632073,0.825,18.8109961104393,2.584563712534504,0.86
34,1.484938595318115,0.845,18.880883898735046,1.9017893630756384,0.8
35,2.0565703285316443,0.785,18.72977293252945,2.0292366771320904,0.83
36,1.8729901317166555,0.84,18.79393520116806,1.2917289256054818,0.89
37,1.67597049514106,0.84,18.89853238821029,3.644231862477325,0.78
38,2.0998899141149208,0.82,18.817756245136263,2.0372869751010114,0.81
39,2.229472403582317,0.775,18.594536199569703,1.7983906366503477,0.82
40,1.6580485624618575,0.815,18.71611680269241,2.37924348303774,0.78
41,1.556892632109371,0.835,18.994362049102783,2.054521620175572,0.8
42,2.620471870246594,0.82,18.8829221200943,2.1425784397748355,0.8
43,1.989160238807269,0.835,18.675705778598783,2.0807315973386555,0.79
44,2.224442232880224,0.795,18.8379016661644,2.317725109320207,0.8
45,2.254052610066352,0.795,18.549134452342987,2.927278446732581,0.79
46,2.2751012233075003,0.8,18.69447853565216,1.172480617769304,0.88
47,2.3751438901473536,0.825,18.27784852266312,1.00159657353912,0.91
48,1.8002613823706537,0.84,16.66836322784424,3.3768024306028246,0.79
49,1.8183169913733972,0.85,16.675946521759034,3.016029424920996,0.78
50,1.940674243821536,0.815,16.05410755634308,2.417593762140109,0.82
