epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,2.360866107940674,0.16,0.3904166316986084,2.276915547847748,0.07
2,2.2096018409729004,0.23,0.3890190958976746,2.0741828417778017,0.21
3,2.117854323387146,0.235,0.3881730222702026,1.927879357337952,0.49
4,1.965011523962021,0.32,0.3891567373275756,1.958791899681092,0.37
5,1.9780017161369323,0.31,0.3880868792533875,1.8828458821773528,0.36
6,1.841024020910263,0.38,0.3880275011062622,1.961592559814453,0.24
7,1.931214776039124,0.365,0.3895860052108764,1.7323948287963866,0.46
8,1.8667253971099853,0.42,0.3894711351394653,1.8755364286899567,0.39
9,1.7806890869140626,0.405,0.3892949867248535,1.6460662770271302,0.47
10,1.667456058859825,0.47,0.388992269039154,1.496328502893448,0.59
11,1.770752150416374,0.42,0.3879501628875732,1.5758502173423767,0.52
12,1.7170557713508603,0.44,0.3871858072280884,1.6979172766208648,0.41
13,1.7331877636909483,0.445,0.3875014805793762,1.5333432477712632,0.47
14,1.5814628565311433,0.48,0.3882385611534119,1.533238996863365,0.5
15,1.5282042545080186,0.52,0.388935854434967,1.517467628121376,0.51
16,1.556579277217388,0.485,0.3881665468215942,1.5923217046260834,0.54
17,1.5460688135027885,0.54,0.388726041316986,1.5358237183094026,0.54
18,1.511613963842392,0.525,0.3878794360160827,1.7300846837460997,0.37
19,1.5337303958833215,0.49,0.3876947522163391,1.5423659271001815,0.52
20,1.5365355010330677,0.52,0.3909449529647827,1.4480043643712996,0.47
21,1.5169831106066705,0.515,0.3887614893913269,1.3312836223840714,0.65
22,1.4094596011936664,0.54,0.3878636288642883,1.3759244561195374,0.6
23,1.5137215857207775,0.56,0.3877046370506287,1.4780021172761917,0.53
24,1.496591569185257,0.53,0.3874907851219177,1.5123400455713272,0.55
25,1.4595261649787423,0.57,0.3880310845375061,1.395467131137848,0.49
26,1.4600110772252082,0.545,0.3894150853157043,1.3340393915772435,0.63
27,1.4400669342279435,0.565,0.38943523645401,1.4495303863286972,0.61
28,1.4075644217431544,0.555,0.3901876783370971,1.3221258813142776,0.63
29,1.3321469031274318,0.61,0.3894567799568176,1.2735344204306602,0.67
30,1.422879824861884,0.59,0.3889109754562378,1.386862663179636,0.53
31,1.2778058226406577,0.61,0.3895663166046142,1.3149784499406814,0.61
32,1.2373430232703686,0.6,0.3886930871009826,1.406006771028042,0.52
33,1.3558788420259953,0.57,0.3884325885772705,1.2665331095457075,0.58
34,1.3664395654201509,0.57,0.3877494239807129,1.1754135569930078,0.66
35,1.325367278829217,0.57,0.3877980852127075,1.3113499216735365,0.59
36,1.2832828450202942,0.595,0.3885633444786072,1.2908542308211326,0.59
37,1.3923848314583305,0.565,0.3874143385887146,1.21879282027483,0.59
38,1.2171800234913823,0.61,0.3884801054000854,1.3487350994348526,0.55
39,1.312281247973442,0.56,0.387849018573761,1.1360581010580062,0.65
40,1.2713854444026946,0.57,0.3875187516212463,1.3333703592419623,0.58
41,1.2432376293838023,0.625,0.3689725923538208,1.1749370044469831,0.64
42,1.218096023797989,0.65,0.3691613125801086,1.3060654255747794,0.57
43,1.221787434592843,0.61,0.373695924282074,1.3301550900936128,0.59
44,1.237413350343704,0.64,0.3842984652519226,1.1578295812010766,0.65
45,1.2896493630111217,0.6,0.4039506077766418,1.174119502902031,0.64
46,1.250995765849948,0.63,0.4182630085945129,1.3375932669639587,0.54
47,1.2111422834545371,0.625,0.4377433252334595,1.1696004122495651,0.63
48,1.19101575396955,0.635,0.4443443751335144,1.2985581150650978,0.65
49,1.2422573794424534,0.58,0.4740410852432251,1.367258774638176,0.6
50,1.3009304133057595,0.615,0.47279699802398684,1.302813059091568,0.57
