epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,2.5051165360212324,0.305,9.78351261138916,1.5155688536167145,0.54
2,1.2062711761891842,0.635,9.721850452423096,1.2594546219706535,0.58
3,1.2153134159371255,0.595,9.655532236099242,1.031478050649166,0.71
4,1.0573407385498286,0.645,9.678899204730987,0.9556401657871902,0.65
5,1.1531646068161354,0.635,9.715567409992218,0.9665606858208776,0.67
6,1.0542803169740365,0.68,9.568680710792542,0.7436524000763893,0.74
7,0.9535292444750668,0.635,9.686159207820891,0.7885152180492878,0.71
8,0.9476512807141988,0.72,9.664417536258698,0.8744072639755904,0.7
9,0.9276516957208514,0.68,9.655431091785433,0.9720877662207932,0.69
10,0.9031679905799684,0.725,9.66069016456604,0.7119432459771633,0.77
11,0.8818895379919559,0.71,9.657822403907776,0.7000814017932862,0.78
12,1.0117855123302433,0.71,9.664059498310088,0.7632563308626413,0.74
13,0.9955423777829856,0.69,9.66250587940216,0.5606092264875769,0.81
14,0.6101288129203022,0.78,9.666813774108888,0.7102165042236447,0.76
15,0.7765033371001482,0.765,9.64536097764969,0.8579290944617242,0.75
16,0.7631705307861557,0.775,9.658611755371094,0.7758923781290651,0.73
17,0.9794183506804984,0.76,9.657143075466156,0.8342280827152717,0.71
18,0.9098731341667008,0.73,9.6696825838089,1.2849463276105235,0.62
19,0.6925123440870083,0.815,9.664444801807404,0.5633991311118006,0.79
20,0.8551335636578733,0.765,9.65816546678543,1.027371397288516,0.72
21,0.7798077124776319,0.735,9.654247324466706,0.5565785119403154,0.81
22,0.7363575541103637,0.79,9.669605672359468,0.689047640291974,0.74
23,0.590013439389295,0.795,9.675560607910157,0.6872774464869872,0.77
24,0.7484873714589049,0.77,9.71096839427948,0.835719424081035,0.74
25,1.054999749605122,0.71,9.7025746011734,0.7359237324516289,0.76
26,0.6963935840690647,0.805,9.711202857494357,0.6747528146044351,0.73
27,0.7932199657487218,0.73,9.70972936153412,0.9223667810193728,0.72
28,0.6520210454272456,0.77,9.70486083984375,0.6214057347900234,0.81
29,0.6715826305831434,0.78,9.700772540569304,0.6689350473204376,0.76
30,0.9588741155382012,0.745,9.70258633852005,0.67310852830371,0.72
31,0.6758093927222945,0.795,9.804059581756592,0.7676949099358171,0.79
32,0.8013426919981793,0.75,9.88028778076172,1.0248905429743536,0.79
33,0.7637818445081075,0.78,9.88826700925827,0.7556713887624937,0.8
34,0.8547557318060535,0.73,10.085693550109864,0.5762021457357333,0.79
35,0.8136143581874785,0.75,10.153909587860108,0.5786279285969794,0.82
36,0.7605456114888511,0.795,10.163150894641875,0.9622436863509938,0.76
37,0.7735175134832388,0.79,10.126118624210358,0.7154560275335098,0.77
38,0.5644103611695391,0.83,10.155518419742585,0.7013082622418005,0.8
39,0.7386830860954069,0.82,10.181405391693117,0.2933429662929848,0.9
40,0.6332037398311513,0.785,10.140025668144226,0.8782425436610857,0.79
41,0.8375617492510355,0.78,10.1177037858963,0.7804243140955804,0.75
42,0.8484385623490743,0.745,10.131601746082303,0.6152554916671943,0.82
43,0.7824087527752634,0.79,10.1458984208107,1.0070773964293769,0.71
44,0.9804016598118324,0.73,10.148021121025083,0.7231110221166273,0.79
45,0.9863016755842544,0.75,10.13660436630249,1.3336647442202048,0.66
46,0.673621400273405,0.82,10.14831110239029,0.5771005706675351,0.8
47,0.5912484207061789,0.825,10.141992061138152,0.494559233275213,0.81
48,0.6363253891800502,0.815,10.136689188480377,0.823077073484892,0.79
49,0.5543875490312712,0.835,10.138352015018462,0.6540631354409561,0.86
50,0.9246854643434926,0.795,10.142658956050873,0.9481238111958373,0.73
