epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,2.7910018932819365,0.125,0.3774184203147888,2.397323272228241,0.13
2,2.4792928206920624,0.165,0.4692676830291748,2.4660231947898863,0.27
3,2.323657076954841,0.24,0.403693950176239,2.2189010906219484,0.33
4,2.091584603190422,0.28,0.3846951031684875,2.0115043592453,0.21
5,1.988348247408867,0.28,0.3874575781822205,1.8642038869857789,0.34
6,2.03347815990448,0.315,0.3558390736579895,1.9284148156642915,0.32
7,1.969011964201928,0.32,0.3484510779380798,1.7462777024507523,0.26
8,1.9155349203944203,0.38,0.3486381268501282,2.004561458826065,0.34
9,1.8402959096431728,0.38,0.3499465465545654,1.5967525893449783,0.46
10,1.7163018509745598,0.385,0.3482095336914062,1.9826700127124783,0.44
11,1.706198012828827,0.42,0.3491817688941955,1.558322511911392,0.45
12,1.7113092732429505,0.435,0.3483170485496521,1.574327255487442,0.45
13,1.678106396496296,0.425,0.3491003918647766,1.4610937398672104,0.5
14,1.5056343641132115,0.47,0.3488269543647766,1.3286514988541602,0.59
15,1.598842979222536,0.475,0.3486812400817871,1.566989334821701,0.41
16,1.3928580343723298,0.56,0.350184760093689,1.3945073473453522,0.57
17,1.4584016492962837,0.535,0.3491277885437012,1.7805472026765343,0.37
18,1.472989123314619,0.49,0.3486895680427551,1.436720078587532,0.49
19,1.312672446370125,0.59,0.3489712691307068,1.1726344949007037,0.65
20,1.5377050134539605,0.46,0.34945392370224,1.4839549565315246,0.55
21,1.51654356777668,0.515,0.3491253972053528,1.5690624630451202,0.51
22,1.2531833327561617,0.635,0.3487544202804565,1.2275151020288468,0.57
23,1.310138871371746,0.585,0.3485633969306946,1.098372531533241,0.63
24,1.3354171593487263,0.545,0.3488308310508728,1.189951321184635,0.59
25,1.5417817552387714,0.53,0.3485792350769043,1.3768601669371128,0.54
26,1.286654274892062,0.58,0.3485116815567016,1.2777654413878918,0.51
27,1.392268575131893,0.515,0.3495380640029907,1.2118564243614671,0.57
28,1.121728277504444,0.615,0.3489477348327636,1.1328520384430885,0.68
29,1.259088884666562,0.61,0.3493107795715332,1.4967437982559204,0.44
30,1.2387304302304982,0.595,0.3482428932189941,1.1918154379725456,0.63
31,1.1947119504213333,0.61,0.3494019389152527,1.2763242588937282,0.61
32,1.1495060999691489,0.59,0.3490618395805359,1.2890216723084449,0.57
33,1.0908160631358623,0.68,0.3485471272468567,1.0915044981241226,0.67
34,1.1597663709335029,0.595,0.3483645796775818,1.061748489737511,0.65
35,1.1578991638869047,0.58,0.3483024954795837,1.1024252945184707,0.63
36,1.1519882325211075,0.61,0.3492335104942322,1.3379483777284622,0.44
37,1.0213250708580015,0.66,0.3483529686927795,1.0028478349000216,0.61
38,0.9778406277298928,0.675,0.3501747536659241,1.1835362131521103,0.55
39,1.106245157495141,0.625,0.3494945001602172,1.0883135844022036,0.65
40,0.9914747637789696,0.635,0.3485053181648254,1.0990236146748067,0.59
41,0.9886138663440944,0.63,0.3489789009094238,0.804211535602808,0.74
42,0.9552358981221916,0.74,0.3506414771080017,1.103768130391836,0.58
43,0.9498347833426668,0.7,0.3483603549003601,1.3258775950968265,0.54
44,1.2698676255252213,0.555,0.3488848328590393,1.1931691493093968,0.55
45,1.132578575462103,0.63,0.3485841870307922,1.0598748142737895,0.69
46,1.164360591955483,0.64,0.3495869541168213,1.2472495123744012,0.53
47,0.9400637151300908,0.67,0.3496710920333862,1.1136999461054802,0.69
48,1.076442516874522,0.635,0.3488351964950562,1.2003800789639354,0.58
49,1.0036963469628244,0.71,0.3507013702392578,1.281195394396782,0.48
50,1.2596957259066404,0.595,0.34923970460891723,1.110222046673298,0.58
