epoch,train_loss,train_acc,train_time_per_step,val_loss,val_acc
1,2.551302028298378,0.205,0.4398014664649963,1.818796894550324,0.35
2,1.7317022383213043,0.43,0.4069777798652649,1.5385381472110748,0.6
3,1.519756667613983,0.535,0.4091883182525634,1.3164799559116362,0.57
4,1.2628731000609696,0.6,0.414128930568695,1.3006119311228397,0.56
5,1.345699166692793,0.565,0.3722981691360473,1.2205889797210694,0.48
6,1.3552623441256584,0.58,0.3725319743156433,0.9967539275437594,0.59
7,1.1081676918268204,0.625,0.3727410459518432,0.9060285749286412,0.68
8,1.1487383991200475,0.635,0.3728415393829346,1.2159446580708029,0.72
9,1.1032412039861084,0.655,0.3725182938575744,0.8678540648519992,0.7
10,1.051073193140328,0.69,0.3726251101493835,0.96455558501184,0.7
11,1.018961441554129,0.66,0.3733962035179138,0.9113384702801705,0.69
12,0.9869477263092996,0.68,0.3734106969833374,0.9052995555102824,0.69
13,1.08025499174837,0.635,0.3747725319862365,0.7134929901361465,0.77
14,0.8914414542273152,0.69,0.3730714964866638,0.8181746188923716,0.75
15,0.885461075254716,0.71,0.3743241882324218,0.9276527832448482,0.72
16,0.7706433528009802,0.735,0.3726972413063049,0.8456568494252861,0.73
17,1.0197869520954554,0.675,0.3734659194946289,1.1118497745599598,0.6
18,0.8966906989598646,0.68,0.3732054972648621,1.0415917898062617,0.61
19,0.7701346038002521,0.73,0.3730324125289917,0.928520183605142,0.72
20,1.040940452092327,0.665,0.3735958385467529,1.119548964202404,0.66
21,1.02759376663249,0.675,0.3732513952255249,0.5459239580761641,0.81
22,0.8126654002361465,0.765,0.3736141204833984,1.0928492233529687,0.65
23,0.8210741244070232,0.75,0.3726294016838073,0.7288919454487041,0.75
24,0.9144007132318802,0.725,0.3743947339057922,1.0270172336604446,0.66
25,1.161301450987812,0.69,0.3742155814170837,0.994843920711428,0.66
26,0.7987806116213324,0.72,0.3752364563941955,0.8370289074489847,0.72
27,0.8681576740735909,0.715,0.3742712044715881,0.8417475907038897,0.74
28,0.7232672995186294,0.775,0.373755362033844,0.8350014195265248,0.75
29,0.9359439086937346,0.715,0.3742511010169982,0.770904902871116,0.74
30,0.9103297308762558,0.66,0.3737135148048401,0.745928934867261,0.76
31,0.7554221715219319,0.765,0.3743382406234741,0.9003206669469364,0.78
32,0.8513957894621126,0.715,0.3739490675926208,1.2000903034070507,0.67
33,0.7245108972940943,0.785,0.3752455568313598,0.7355258779262658,0.81
34,0.7310390511653532,0.75,0.3741109299659729,0.6732503930479288,0.82
35,0.8105560151621467,0.75,0.3748423218727111,0.6095410662679933,0.83
36,0.9499342526815598,0.725,0.3741526961326599,0.9000287769734859,0.72
37,0.7140465588192455,0.8,0.373752384185791,0.9108903202600778,0.74
38,0.603962067704997,0.815,0.3731588339805603,0.76111090533901,0.75
39,0.8229115666856524,0.71,0.3736172366142273,0.5952730107074603,0.77
40,0.6547741751622925,0.77,0.373284547328949,1.0631883888499578,0.69
41,0.7928336275980109,0.755,0.3743912076950073,0.8362625927571208,0.74
42,0.7387123959045857,0.8,0.3735498094558716,0.5341573285823688,0.83
43,0.7016765823222159,0.8,0.3735016417503357,1.0928115575853736,0.68
44,0.894598292914452,0.705,0.3729243659973144,0.758983299175743,0.74
45,1.074706951370681,0.665,0.3734730696678162,0.8253023658500751,0.78
46,0.8504230408318108,0.735,0.3736152195930481,0.9359561756788752,0.64
47,0.6996615676395596,0.8,0.373301031589508,0.5981047700281488,0.78
48,0.6719252038397826,0.775,0.3737994766235351,0.856748853867175,0.74
49,0.6778085235087201,0.795,0.4052443027496338,1.0038115388015283,0.68
50,1.0456814838285209,0.69,0.4074722933769226,0.9373698448948562,0.67
